x	G	delta_G	rs	theta
0.205875	0.01217780723716989	1.2177807237169891e-06	5.0	0.0
0.239625	0.01651262249798276	1.6512622497982762e-06	5.0	0.0
0.273375	0.021513414929988123	2.1513414929988126e-06	5.0	0.0
0.307125	0.027183684943168102	2.71836849431681e-06	5.0	0.0
0.340875	0.03352714450351458	3.352714450351458e-06	5.0	0.0
0.374625	0.04054762679794297	4.054762679794297e-06	5.0	0.0
0.408375	0.04824898673800989	4.824898673800989e-06	5.0	0.0
0.442125	0.05663499290646728	5.663499290646728e-06	5.0	0.0
0.475875	0.06570921167740244	6.570921167740244e-06	5.0	0.0
0.509625	0.07547488437431663	7.547488437431663e-06	5.0	0.0
0.543375	0.08593479846740654	8.593479846740654e-06	5.0	0.0
0.5771250000000001	0.09709115394755535	9.709115394755535e-06	5.0	0.0
0.6108750000000001	0.10894542614591163	1.0894542614591164e-05	5.0	0.0
0.6446250000000001	0.1214982263901894	1.214982263901894e-05	5.0	0.0
0.6783750000000001	0.13474916199783762	1.3474916199783763e-05	5.0	0.0
0.7121250000000001	0.14869669719817505	1.4869669719817505e-05	5.0	0.0
0.7458750000000001	0.16333801664704842	1.6333801664704842e-05	5.0	0.0
0.7796250000000001	0.17866889324569735	1.7866889324569737e-05	5.0	0.0
0.8133750000000001	0.1946835619980461	1.946835619980461e-05	5.0	0.0
0.8471250000000001	0.21137460163605998	2.1137460163606e-05	5.0	0.0
0.8808750000000001	0.22873282571026	2.2873282571026002e-05	5.0	0.0
0.9146250000000001	0.2467471847818859	2.467471847818859e-05	5.0	0.0
0.9483750000000001	0.26540468126512123	2.6540468126512126e-05	5.0	0.0
0.9821250000000001	0.28469029835348936	2.8469029835348938e-05	5.0	0.0
1.015875	0.30458694432583866	3.0458694432583867e-05	5.0	0.0
1.049625	0.3250754133666123	3.2507541336661226e-05	5.0	0.0
1.0833750000000002	0.34613436385513124	3.461343638551313e-05	5.0	0.0
1.1171250000000001	0.36774031488254805	3.6774031488254804e-05	5.0	0.0
1.150875	0.38986766154633834	3.898676615463384e-05	5.0	0.0
1.184625	0.4124887093542247	4.124887093542247e-05	5.0	0.0
1.2183750000000002	0.4355737278459185	4.3557372784591854e-05	5.0	0.0
1.2521250000000002	0.4590910233156058	4.590910233156058e-05	5.0	0.0
1.285875	0.48300703029426434	4.830070302942644e-05	5.0	0.0
1.319625	0.5072864212320286	5.072864212320286e-05	5.0	0.0
1.3533750000000002	0.5318922336101511	5.318922336101512e-05	5.0	0.0
1.3871250000000002	0.5567860135125435	5.567860135125435e-05	5.0	0.0
1.420875	0.5819279745010917	5.819279745010917e-05	5.0	0.0
1.454625	0.6072771704692492	6.0727717046924925e-05	5.0	0.0
1.4883750000000002	0.6327916809968264	6.327916809968264e-05	5.0	0.0
1.5221250000000002	0.6584288075970463	6.584288075970463e-05	5.0	0.0
1.5558750000000001	0.684145279136136	6.841452791361361e-05	5.0	0.0
