x	G	delta_G	rs	theta
0.8426819226796078	0.2183302917311737	0.0007140639083774966	6.0	0.75
1.1917318173943448	0.43087022989551393	0.001208551995279009	6.0	0.75
1.4595679838852624	0.6287438977706837	0.0013162337527216482	6.0	0.75
1.6853638453592157	0.8105776024819594	0.001749221131635191	6.0	0.75
1.8842948045493304	0.9670087511360249	0.0019441399347825	6.0	0.75
2.0641392714267672	1.10126717354816	0.002426392845362984	6.0	0.75
2.3834636347886895	1.2709558480196361	0.00450666396124655	6.0	0.75
2.5280457680388233	1.3230019198746408	0.0045052804855411546	6.0	0.75
2.6647932166475865	1.3520270918539268	0.00558428875767533	6.0	0.75
2.794859611354271	1.3566423803964853	0.006748895372808903	6.0	0.75
2.919135967770525	1.3326861003723747	0.017553627346741735	6.0	0.75
3.0383319720151	1.343162773280957	0.009570289230854992	6.0	0.75
3.153038508125194	1.3486555941036653	0.014642371026678747	6.0	0.75
3.3707276907184314	1.3097043647164024	0.015195200591685672	6.0	0.75
3.474460666137699	1.2996321866796934	0.016454782858218456	6.0	0.75
3.575192325812467	1.2985646614816355	0.01928401549258555	6.0	0.75
3.6731727793881106	1.265437661884591	0.02156305293452503	6.0	0.75
3.768589609098661	1.2595627415403596	0.024926849660859913	6.0	0.75
3.86166166088382	1.290728197519049	0.027317674680338362	6.0	0.75
3.9525139895662766	1.2998798967320233	0.029645278939852224	6.0	0.75
4.1282785428535345	1.3220041379360299	0.036103570083062135	6.0	0.75
4.2134096133980385	1.3244752715492214	0.03817236076991608	6.0	0.75
4.296852443836262	1.329365366877287	0.0421921545617336	6.0	0.75
4.378700825285221	1.319041215788595	0.04628424001675839	6.0	0.75
4.537989405683403	1.4722776865747715	0.05328026350077198	6.0	0.75
4.615554659455314	1.3543156206639984	0.05824070073897422	6.0	0.75
4.766933522318514	1.482689887364877	0.06583843210224662	6.0	0.75
4.840840922526816	1.4493229355399566	0.06969242779575338	6.0	0.75
4.913622829330932	1.4919128153259011	0.07569316464258677	6.0	0.75
4.985373033847876	1.3524642657189085	0.08000122699803833	6.0	0.75
