x	G	delta_G	rs	theta
0.8426819226796078	0.22636554952244214	0.0006230224195366227	10.0	3.0
1.1917307752708224	0.41774372677329663	0.0033624978935346576	10.0	3.0
1.45956694176174	0.570644873098882	0.0008462522357000903	10.0	3.0
1.6853638453592157	0.70022999798496	0.0018559093353710159	10.0	3.0
1.8842948045493302	0.8039584131692782	0.001069344415182356	10.0	3.0
2.0641392714267672	0.8894379008385735	0.0018177571883181845	10.0	3.0
2.3834615505416448	0.9998385787226856	0.00797089005688959	10.0	3.0
2.5280457680388237	1.063474569952693	0.0016822513365693566	10.0	3.0
2.6647932166475865	1.100188628655362	0.0027533728135265612	10.0	3.0
2.7948606534777936	1.128310144690198	0.001968547825061511	10.0	3.0
2.91913388352348	1.1942839755608092	0.044293444699316536	10.0	3.0
3.0383319720151	1.1746416241612547	0.002330687334308372	10.0	3.0
3.1530280868899703	1.1827727902758947	0.03291781824283477	10.0	3.0
3.3707276907184314	1.2133252041133336	0.0063296006468762855	10.0	3.0
3.474465876755311	1.2184697332559058	0.0030600761707341253	10.0	3.0
3.5751975364300788	1.223428499904921	0.00745960276318907	10.0	3.0
3.6731623581528865	1.2289113383055879	0.0033880804155670425	10.0	3.0
3.7685843984810483	1.240968169372954	0.022683191684855768	10.0	3.0
3.861651239648596	1.229107129882456	0.003960134402600658	10.0	3.0
3.9525296214191123	1.2157305739170603	0.006030060559289122	10.0	3.0
4.1282785428535345	1.226758553029113	0.006663097584541024	10.0	3.0
4.213409613398039	1.21905973503675	0.004972536948887298	10.0	3.0
4.296852443836262	1.2108507238769444	0.006314089267744125	10.0	3.0
4.378700825285221	1.2083524321119665	0.005414186954625026	10.0	3.0
4.537978984448179	1.2057764441931509	0.006003314170932219	10.0	3.0
4.615559870072927	1.1867983211410327	0.013362871617457542	10.0	3.0
4.766928311700902	1.1658872407966554	0.03478231555470885	10.0	3.0
4.840835711909204	1.1549950504881477	0.007531144547369983	10.0	3.0
4.913638461183767	1.1553584868403641	0.01112329509754327	10.0	3.0
4.985373033847875	1.1396941713354822	0.007891584842581754	10.0	3.0
