x	G	delta_G	rs	theta
0.205875	0.011953123074099268	1.1953123074099268e-06	4.0	0.0
0.239625	0.01621370510825476	1.6213705108254762e-06	4.0	0.0
0.273375	0.02113243836792274	2.113243836792274e-06	4.0	0.0
0.307125	0.02671415604747169	2.671415604747169e-06	4.0	0.0
0.340875	0.0329640064593397	3.2964006459339703e-06	4.0	0.0
0.374625	0.03988733821499719	3.988733821499719e-06	4.0	0.0
0.408375	0.047489574582224005	4.748957458222401e-06	4.0	0.0
0.442125	0.05577607798060026	5.577607798060026e-06	4.0	0.0
0.475875	0.06475200572420796	6.475200572420796e-06	4.0	0.0
0.509625	0.07442215826966442	7.442215826966442e-06	4.0	0.0
0.543375	0.08479082137486428	8.479082137486428e-06	4.0	0.0
0.5771250000000001	0.09586160371496459	9.586160371496459e-06	4.0	0.0
0.6108750000000001	0.10763727163283317	1.0763727163283318e-05	4.0	0.0
0.6446250000000001	0.12011958281706074	1.2011958281706075e-05	4.0	0.0
0.6783750000000001	0.1333091207975953	1.333091207975953e-05	4.0	0.0
0.7121250000000001	0.14720513222336742	1.4720513222336743e-05	4.0	0.0
0.7458750000000001	0.1618053689347227	1.618053689347227e-05	4.0	0.0
0.7796250000000001	0.1771059368635038	1.771059368635038e-05	4.0	0.0
0.8133750000000001	0.1931011537833758	1.931011537833758e-05	4.0	0.0
0.8471250000000001	0.2097834178913975	2.097834178913975e-05	4.0	0.0
0.8808750000000001	0.2271430891286236	2.271430891286236e-05	4.0	0.0
0.9146250000000001	0.2451683850431948	2.4516838504319483e-05	4.0	0.0
0.9483750000000001	0.26384529286517433	2.6384529286517433e-05	4.0	0.0
0.9821250000000001	0.2831574993002921	2.831574993002921e-05	4.0	0.0
1.015875	0.3030863393623025	3.0308633936230253e-05	4.0	0.0
1.049625	0.32361076535396693	3.23610765353967e-05	4.0	0.0
1.0833750000000002	0.3447073368782355	3.4470733687823556e-05	4.0	0.0
1.1171250000000001	0.36635023251789806	3.663502325178981e-05	4.0	0.0
1.150875	0.38851128356785514	3.885112835678552e-05	4.0	0.0
1.184625	0.4111600299434236	4.111600299434236e-05	4.0	0.0
1.2183750000000002	0.43426379812495675	4.342637981249568e-05	4.0	0.0
1.2521250000000002	0.4577878007376691	4.5778780073766915e-05	4.0	0.0
1.285875	0.4816952571099208	4.816952571099208e-05	4.0	0.0
1.319625	0.5059475339071001	5.059475339071002e-05	4.0	0.0
1.3533750000000002	0.5305043047051832	5.3050430470518317e-05	4.0	0.0
1.3871250000000002	0.5553237271511834	5.553237271511834e-05	4.0	0.0
1.420875	0.5803626361598742	5.8036263615987415e-05	4.0	0.0
1.454625	0.6055767514197524	6.055767514197525e-05	4.0	0.0
1.4883750000000002	0.630920897328236	6.30920897328236e-05	4.0	0.0
1.5221250000000002	0.6563492333480878	6.563492333480879e-05	4.0	0.0
1.5558750000000001	0.6818154926751999	6.818154926751999e-05	4.0	0.0
1.589625	0.707273227032832	7.07273227032832e-05	4.0	0.0
1.6233750000000002	0.7326760553595162	7.326760553595162e-05	4.0	0.0
1.6571250000000002	0.7579779141369843	7.579779141369844e-05	4.0	0.0
1.6908750000000001	0.7831333071101947	7.831333071101948e-05	4.0	0.0
1.724625	0.8080975521830047	8.080975521830047e-05	4.0	0.0
1.7583750000000002	0.8328270233291354	8.328270233291354e-05	4.0	0.0
1.7921250000000002	0.8572793854373517	8.572793854373518e-05	4.0	0.0
1.8258750000000001	0.8814138201106163	8.814138201106164e-05	4.0	0.0
1.859625	0.9051912405594162	9.051912405594163e-05	4.0	0.0
1.8933750000000003	0.9285744938675048	9.285744938675048e-05	4.0	0.0
1.9271250000000002	0.9515285490616996	9.515285490616996e-05	4.0	0.0
1.9608750000000001	0.9740206695838205	9.740206695838205e-05	4.0	0.0
1.994625	0.9960205689399687	9.960205689399688e-05	4.0	0.0
2.028375	1.0175005484877064	0.00010175005484877065	4.0	0.0
2.062125	1.0384356165128592	0.00010384356165128592	4.0	0.0
2.0958750000000004	1.0588035879422715	0.00010588035879422715	4.0	0.0
2.1296250000000003	1.0785851642344997	0.00010785851642344998	4.0	0.0
2.163375	1.09776399318495	0.00010977639931849502	4.0	0.0
2.1971249999999998	1.1163267085731268	0.00011163267085731269	4.0	0.0
2.230875	1.1342629497655152	0.00011342629497655153	4.0	0.0
2.264625	1.1515653615662707	0.00011515653615662706	4.0	0.0
2.298375	1.1682295747776226	0.00011682295747776226	4.0	0.0
2.332125	1.184254168091242	0.00011842541680912421	4.0	0.0
2.365875	1.1996406120793894	0.00011996406120793895	4.0	0.0
2.399625	1.2143931961893637	0.00012143931961893638	4.0	0.0
2.433375	1.228518939765637	0.00012285189397656372	4.0	0.0
2.467125	1.2420274882303939	0.0001242027488230394	4.0	0.0
2.500875	1.254930995644433	0.00012549309956444332	4.0	0.0
2.534625	1.2672439949462233	0.00012672439949462235	4.0	0.0
2.568375	1.2789832572271895	0.00012789832572271897	4.0	0.0
2.602125	1.2901676414460672	0.00012901676414460672	4.0	0.0
2.635875	1.3008179360146614	0.00013008179360146616	4.0	0.0
2.669625	1.3109566937018962	0.0001310956693701896	4.0	0.0
2.703375	1.3206080613032627	0.00013206080613032626	4.0	0.0
2.737125	1.3297976055092267	0.00013297976055092267	4.0	0.0
2.770875	1.3385521363797355	0.00013385521363797355	4.0	0.0
2.804625	1.3468995297934707	0.00013468995297934708	4.0	0.0
2.838375	1.3548685501909659	0.0001354868550190966	4.0	0.0
2.872125	1.3624886748711735	0.00013624886748711735	4.0	0.0
2.905875	1.3697899210326345	0.00013697899210326345	4.0	0.0
2.939625	1.3768026766742196	0.00013768026766742197	4.0	0.0
2.973375	1.3835575363876775	0.00013835575363876776	4.0	0.0
3.007125	1.3900851429860455	0.00013900851429860455	4.0	0.0
3.040875	1.396416035819636	0.0001396416035819636	4.0	0.0
3.074625	1.4025805065358505	0.00014025805065358507	4.0	0.0
3.108375	1.4086084629417037	0.00014086084629417038	4.0	0.0
3.142125	1.4145293015296865	0.00014145293015296865	4.0	0.0
3.175875	1.420371789129516	0.00014203717891295162	4.0	0.0
3.209625	1.426163954051381	0.0001426163954051381	4.0	0.0
3.243375	1.4319329869913522	0.00014319329869913523	4.0	0.0
3.277125	1.4377051518775756	0.00014377051518775757	4.0	0.0
3.3108750000000002	1.4435057067473738	0.00014435057067473738	4.0	0.0
3.344625	1.449358834661167	0.0001449358834661167	4.0	0.0
3.378375	1.4552875845797026	0.00014552875845797028	4.0	0.0
3.412125	1.4613138220570048	0.0001461313822057005	4.0	0.0
3.445875	1.4674581895330554	0.00014674581895330555	4.0	0.0
3.479625	1.4737400759478407	0.00014737400759478407	4.0	0.0
3.513375	1.480177595342286	0.0001480177595342286	4.0	0.0
3.547125	1.4867875740618537	0.00014867875740618537	4.0	0.0
3.5808750000000003	1.493585546135328	0.0001493585546135328	4.0	0.0
3.614625	1.5005857563644895	0.00015005857563644897	4.0	0.0
3.648375	1.5078011706299805	0.00015078011706299807	4.0	0.0
3.682125	1.5152434928945044	0.00015152434928945044	4.0	0.0
3.715875	1.5229231883664134	0.00015229231883664136	4.0	0.0
3.749625	1.5308495122744974	0.00015308495122744975	4.0	0.0
3.783375	1.5390305436980727	0.0001539030543698073	4.0	0.0
3.817125	1.547473223894999	0.00015474732238949992	4.0	0.0
3.8508750000000003	1.5561833985736504	0.00015561833985736504	4.0	0.0
