x	G	delta_G	rs	theta
0.8426795779016824	0.17496913472348008	0.03559366033622295	0.85	2.5
1.1917310358017028	0.15439890852723392	0.060929932685144086	0.85	2.5
1.4595674628235014	0.4199148562078989	0.06603451195688813	0.85	2.5
1.685363584828335	0.31765407298178794	0.08784651684229934	0.85	2.5
1.8842932413640463	0.6862062151938819	0.11279328893794689	0.85	2.5
2.0641382293032455	0.6119187620265637	0.10638622208499429	0.85	2.5
2.3834620716034056	0.8096757817349347	0.19117077589916925	0.85	2.5
2.5280431627300177	0.6343931380284106	0.1849532189952169	0.85	2.5
2.664793737709348	0.8072837244692508	0.20049660872191913	0.85	2.5
2.7948609140086744	0.9076800530353492	0.2294457906290927	0.85	2.5
2.9191349256470027	0.8104914065561247	0.45377427101818285	0.85	2.5
3.0383332746695033	0.7080340097062655	0.26483550576302983	0.85	2.5
3.153027305297329	0.9158616874213387	0.40885338262669035	0.85	2.5
3.37072716965667	0.7498775494304559	0.3670802031165252	0.85	2.5
3.4744637925082666	0.938187998057613	0.3030091542456455	0.85	2.5
3.575197536430079	0.8515803300374092	0.30813663373296146	0.85	2.5
3.6731631397455278	1.1247817144010221	0.3932464115473136	0.85	2.5
3.7685864827280926	0.0012689633704336956	0.512998061580653	0.85	2.5
3.8616535844265214	1.1062714724514868	0.419015330187657	0.85	2.5
3.9525283187647093	1.300405073940191	0.428348213808143	0.85	2.5
4.12828088763146	1.2418399406070282	0.563728460501385	0.85	2.5
4.213406747558353	0.919001029751488	0.5816507411765003	0.85	2.5
4.296849577996576	1.995033785386679	0.6175523994323708	0.85	2.5
4.378702388470504	1.2449459652550297	0.5602103141223902	0.85	2.5
4.537978984448178	1.124683014186506	0.7700261652972188	0.85	2.5
4.615575501925763	2.3798013435463172	0.7522853428246653	0.85	2.5
4.7669152851568715	1.657256347726821	0.8198942254582559	0.85	2.5
4.840835711909204	1.4970019979437987	0.8371807005799741	0.85	2.5
4.9136488824189914	1.112055723226314	0.9179748956161877	0.85	2.5
4.9853547966862335	1.3472717782704824	0.9414670198317835	0.85	2.5
