x	G	delta_G	rs	theta
0.8426819226796078	0.24173991786093307	0.00034132256697428563	20.0	1.0
1.1917307752708224	0.4708066800234575	0.00041870967010867804	20.0	1.0
1.45956694176174	0.6792175134129443	0.0003515897729014089	20.0	1.0
1.6853638453592157	0.8582331562883625	0.00039521525258873907	20.0	1.0
1.8842948045493302	1.0080120267844024	0.00038570435485937323	20.0	1.0
2.0641444820443793	1.1243796125528767	0.00045494779032656665	20.0	1.0
2.3834615505416448	1.260028266816981	0.0011390901505189894	20.0	1.0
2.5280457680388237	1.2912626717641593	0.0006815992212071947	20.0	1.0
2.6647932166475865	1.2938510271304389	0.0008131107129932444	20.0	1.0
2.7948606534777936	1.2789117843332516	0.0008994114118330165	20.0	1.0
2.91913388352348	1.248300566890216	0.0058103065949754295	20.0	1.0
3.0383319720151	1.2365688770038028	0.0012558160028124778	20.0	1.0
3.1530280868899703	1.2149695470978665	0.004225497618677716	20.0	1.0
3.3707276907184314	1.1960999115442201	0.0019400134026898092	20.0	1.0
3.474460666137699	1.191098471509179	0.0019254619292238	20.0	1.0
3.5751923258124667	1.1766241028898903	0.002200852328789431	20.0	1.0
3.6731623581528865	1.184908248478462	0.002347943913787592	20.0	1.0
3.7685896090986604	1.2032808796172743	0.004513430485124501	20.0	1.0
3.861651239648596	1.2284833877937358	0.002823734708130738	20.0	1.0
3.9525244108015007	1.2511876958354613	0.0032321283921372423	20.0	1.0
4.1282785428535345	1.3246080377576297	0.003488479384290709	20.0	1.0
4.213409613398039	1.348480804940049	0.0038425026597543235	20.0	1.0
4.296852443836262	1.3903510283946474	0.004171733952465269	20.0	1.0
4.378700825285221	1.4300301616535667	0.004448046096315888	20.0	1.0
4.537978984448179	1.5105562911597352	0.00508996578380833	20.0	1.0
4.615554659455314	1.5448278087413734	0.005584526426873766	20.0	1.0
4.7669231010832895	1.6309829440036046	0.007676089039738014	20.0	1.0
4.840840922526816	1.661171786167329	0.006403875397136322	20.0	1.0
4.913633250566155	1.691458117168673	0.006928012908492437	20.0	1.0
4.985373033847875	1.7247350663426846	0.008009489104031113	20.0	1.0
