x	G	delta_G	rs	theta
0.8426819226796077	0.18195486858566612	0.007027996241273615	0.3	1.0
1.1917318173943445	0.3255960176679459	0.021313024971345507	0.3	1.0
1.4595679838852624	0.47381509492829443	0.018586384639313173	0.3	1.0
1.6853638453592155	0.5711429148715719	0.026681673730593804	0.3	1.0
1.88429480454933	0.6728218400462564	0.030826128625484638	0.3	1.0
2.0641392714267677	0.7763948080029932	0.038680176017362185	0.3	1.0
2.383466761159257	0.7036481952290206	0.08591878146268993	0.3	1.0
2.5280457680388233	0.8759151595073373	0.06382932542376804	0.3	1.0
2.6647932166475865	0.8650743477721262	0.07850076474668086	0.3	1.0
2.7948658640954056	0.9269336814817866	0.0921099688197725	0.3	1.0
2.919139094141092	0.41537197220332656	0.39505285868402196	0.3	1.0
3.0383319720151003	0.7555792762954416	0.12473581273410922	0.3	1.0
3.1530228762723587	0.7532278521516951	0.30158145166805306	0.3	1.0
3.370727690718431	0.5566264401232812	0.19807444141340624	0.3	1.0
3.474460666137699	0.02789918009887382	0.20770721701996903	0.3	1.0
3.575192325812467	0.6095969840705622	0.2469777802728738	0.3	1.0
3.6731571475352744	0.8814599340445067	0.26423003649826504	0.3	1.0
3.76858960909866	0.24095321737396636	0.38811875417522923	0.3	1.0
3.861646029030984	0.7697564607477783	0.33533400640250716	0.3	1.0
3.9525296214191123	0.13722284492160597	0.370737478000142	0.3	1.0
4.128278542853535	0.07481146506073333	0.4542206942481877	0.3	1.0
4.213409613398039	-1.1239998656610162	0.4868322245869745	0.3	1.0
4.296852443836262	-0.24294516509714414	0.5445106876870947	0.3	1.0
4.37870082528522	0.20348591577740416	0.5687142608234684	0.3	1.0
4.537973773830567	-0.848939655793679	0.6741091247621469	0.3	1.0
4.615554659455314	-0.0676528155003755	0.730749059747938	0.3	1.0
4.766933522318514	-2.3739934418681177	0.8821456087581608	0.3	1.0
4.840840922526816	0.3570170998851797	0.9108617180944766	0.3	1.0
4.913638461183767	0.007248592271426824	0.9897339495035399	0.3	1.0
4.985373033847875	0.9148743890188715	1.067895020469546	0.3	1.0
