x	G	delta_G	rs	theta
0.205875	0.014046037318679854	1.4046037318679855e-06	20.0	0.0
0.239625	0.019015427880498873	1.9015427880498874e-06	20.0	0.0
0.273375	0.02472916750663904	2.472916750663904e-06	20.0	0.0
0.307125	0.031183682045037544	3.1183682045037546e-06	20.0	0.0
0.340875	0.03837495462903796	3.837495462903797e-06	20.0	0.0
0.374625	0.04629852902882142	4.6298529028821424e-06	20.0	0.0
0.408375	0.05494950996010163	5.494950996010163e-06	20.0	0.0
0.442125	0.06432255960621176	6.432255960621176e-06	20.0	0.0
0.475875	0.07441188970017862	7.441188970017862e-06	20.0	0.0
0.509625	0.08521124863329206	8.521124863329207e-06	20.0	0.0
0.543375	0.09671390320148188	9.671390320148187e-06	20.0	0.0
0.5771250000000001	0.10891261476515135	1.0891261476515136e-05	20.0	0.0
0.6108750000000001	0.12179960977608104	1.2179960977608105e-05	20.0	0.0
0.6446250000000001	0.13536654481042035	1.3536654481042035e-05	20.0	0.0
0.6783750000000001	0.14960446643341005	1.4960446643341006e-05	20.0	0.0
0.7121250000000001	0.1645037664033274	1.645037664033274e-05	20.0	0.0
0.7458750000000001	0.180054132893625	1.8005413289362502e-05	20.0	0.0
0.7796250000000001	0.19624449856836257	1.9624449856836258e-05	20.0	0.0
0.8133750000000001	0.21306298648253147	2.1306298648253147e-05	20.0	0.0
0.8471250000000001	0.23049685489230715	2.3049685489230716e-05	20.0	0.0
0.8808750000000001	0.24853244214804582	2.4853244214804582e-05	20.0	0.0
0.9146250000000001	0.2671551129032825	2.671551129032825e-05	20.0	0.0
0.9483750000000001	0.28634920690524396	2.8634920690524397e-05	20.0	0.0
0.9821250000000001	0.30609799163645257	3.060979916364526e-05	20.0	0.0
1.015875	0.32638362005358157	3.263836200535816e-05	20.0	0.0
1.049625	0.3471870946202174	3.471870946202174e-05	20.0	0.0
1.0833750000000002	0.3684882387565182	3.684882387565182e-05	20.0	0.0
1.1171250000000001	0.39026567673332646	3.9026567673332646e-05	20.0	0.0
1.150875	0.41249682292384365	4.1249682292384365e-05	20.0	0.0
1.184625	0.4351578811954693	4.351578811954693e-05	20.0	0.0
1.2183750000000002	0.4582238550810094	4.582238550810094e-05	20.0	0.0
1.2521250000000002	0.4816685692153437	4.816685692153437e-05	20.0	0.0
1.285875	0.505464702364004	5.05464702364004e-05	20.0	0.0
1.319625	0.5295838322070353	5.295838322070353e-05	20.0	0.0
1.3533750000000002	0.5539964918779626	5.539964918779626e-05	20.0	0.0
1.3871250000000002	0.5786722380964185	5.786722380964186e-05	20.0	0.0
1.420875	0.6035797305765502	6.0357973057655025e-05	20.0	0.0
1.454625	0.6286868222440076	6.286868222440076e-05	20.0	0.0
1.4883750000000002	0.6539606596541465	6.539606596541466e-05	20.0	0.0
1.5221250000000002	0.6793677928748009	6.79367792874801e-05	20.0	0.0
1.5558750000000001	0.7048742939800494	7.048742939800495e-05	20.0	0.0
1.589625	0.7304458831980084	7.304458831980085e-05	20.0	0.0
1.6233750000000002	0.7560480616667201	7.560480616667201e-05	20.0	0.0
1.6571250000000002	0.7816462496783366	7.816462496783366e-05	20.0	0.0
1.6908750000000001	0.8072059292333799	8.072059292333799e-05	20.0	0.0
1.724625	0.8326927896840708	8.326927896840708e-05	20.0	0.0
1.7583750000000002	0.8580728752184802	8.580728752184802e-05	20.0	0.0
1.7921250000000002	0.8833127329252919	8.83312732925292e-05	20.0	0.0
1.8258750000000001	0.9083795601818427	9.083795601818428e-05	20.0	0.0
1.859625	0.93324135012518	9.3324135012518e-05	20.0	0.0
1.8933750000000003	0.9578670339964155	9.578670339964156e-05	20.0	0.0
1.9271250000000002	0.9822266191917555	9.822266191917555e-05	20.0	0.0
1.9608750000000001	1.0062913219082648	0.00010062913219082648	20.0	0.0
1.994625	1.0300336933376029	0.00010300336933376029	20.0	0.0
2.028375	1.0534277384355062	0.00010534277384355062	20.0	0.0
2.062125	1.0764490263774908	0.00010764490263774909	20.0	0.0
2.0958750000000004	1.0990747919008665	0.00010990747919008666	20.0	0.0
2.1296250000000003	1.121284026828465	0.0001121284026828465	20.0	0.0
2.163375	1.143057561169225	0.00011430575611692252	20.0	0.0
2.1971249999999998	1.1643781332936967	0.00011643781332936967	20.0	0.0
