x	G	delta_G	rs	theta
0.7482196781155723	0.10211911024642717	0.005328491579080049	0.7	4.0
1.0581420030584403	0.23632921507421556	0.08736804578763749	0.7	4.0
1.2959545908691381	0.2210254167707355	0.010012105992713188	0.7	4.0
1.4964393562311447	0.3064389078220775	0.04733544039778416	0.7	4.0
1.6730699141655139	0.33956591584986806	0.014080822919307637	0.7	4.0
1.8327581489345346	0.32159984097187233	0.03498107833999054	0.7	4.0
2.1162876535492092	0.48168349383614406	0.1928532772911912	0.7	4.0
2.2446626817790456	0.5196506083599852	0.022738506521210414	0.7	4.0
2.3660820565586516	0.5307470855921805	0.05320649851830565	0.7	4.0
2.4815670589399756	0.5752915301815125	0.026592391020366844	0.7	4.0
2.591912829170605	0.6265400396654226	1.1466957478944	0.7	4.0
2.697746725611022	0.7048168661336773	0.03134170625849438	0.7	4.0
2.7995830362195293	1.4550546521969825	0.8379806439871359	0.7	4.0
2.992882359894618	0.7076332737436208	0.12592264590155158	0.7	4.0
3.0849909684833228	0.7572194976191517	0.0396698036351342	0.7	4.0
3.174429656607649	0.9653924553587054	0.14869678272790776	0.7	4.0
3.2614172702073017	0.875801258809142	0.04383215287495065	0.7	4.0
3.346143475763355	0.9810969195950859	0.5140602840550431	0.7	4.0
3.4287760551629165	0.8659592873349016	0.0487492114850639	0.7	4.0
3.5094645531314477	0.8519960018119317	0.10186767335164272	0.7	4.0
3.665523592733726	0.8482725167661295	0.10628502819387413	0.7	4.0
3.7410983905778616	0.9805837774380344	0.058223291109468125	0.7	4.0
3.8151777411673593	0.9452559089601202	0.09688539958373651	0.7	4.0
3.8878710674720716	0.9486238124907039	0.06319306373471233	0.7	4.0
4.029282018843555	1.134185033700302	0.07028402939121152	0.7	4.0
4.0981820155267465	0.8943986626316431	0.22366663293445113	0.7	4.0
4.232589896827732	1.2415755791725462	0.6920475941031666	0.7	4.0
4.298207204415377	0.9176702207485569	0.08360032625410556	0.7	4.0
4.362839705274358	1.2375761570333341	0.15607237329656012	0.7	4.0
4.426523873727959	1.027189000539391	0.08666265045370312	0.7	4.0
4.4893326584227475	1.053373658093416	0.16476848428913785	0.7	4.0
4.55122958503544	1.2645285609823296	0.0922612678441215	0.7	4.0
4.612324076535888	0.947026636749673	0.14895602007192604	0.7	4.0
4.732178702846617	1.1331359515995936	0.20558376573373732	0.7	4.0
4.790938837656898	0.7556330200702213	0.10706772532116725	0.7	4.0
4.849005960324786	0.4365835275936113	0.2237665943686569	0.7	4.0
4.906416545173565	0.7494297898204365	0.11541468426782962	0.7	4.0
4.963134117879951	1.1764668476667537	0.6103089951864908	0.7	4.0
