x	G	delta_G	rs	theta
0.7482207202390947	0.19073949602479645	0.0002032358552466198	20.0	0.75
1.058140960934918	0.37364158758387256	0.00026062575355794153	20.0	0.75
1.2959535487456157	0.547240649239978	0.0001983011655071431	20.0	0.75
1.4964372719841	0.712106501104141	0.00021634470239458833	20.0	0.75
1.6730667877949463	0.8596551652243647	0.00019522124892391922	20.0	0.75
1.832761796366863	0.9910743977175441	0.00021707621140137215	20.0	0.75
2.116281921869836	1.1862246411778172	0.0005421053997134678	20.0	0.75
2.2446611185937617	1.2492510240825594	0.00026864942900777736	20.0	0.75
2.3660789301880842	1.2953594138127027	0.00034452831585929215	20.0	0.75
2.4815670589399756	1.3208162703511792	0.0003772307404213203	20.0	0.75
2.5919070974912315	1.3297741871600934	0.0036262865155687824	20.0	0.75
2.6977451624257385	1.3291698374827614	0.0004982334793456729	20.0	0.75
2.799581473034246	1.3124165187398193	0.002981222603410544	20.0	0.75
2.9928849652034235	1.2920529687024616	0.0008703032783013687	20.0	0.75
3.0849878421127555	1.270006749140578	0.0008347027498074526	20.0	0.75
3.174433304039978	1.2543385955572761	0.00110998272903035	20.0	0.75
3.261419354454347	1.2426931798945222	0.0010480078016626864	20.0	0.75
3.346143996825117	1.2480477743601677	0.002233727868606679	20.0	0.75
3.4287739709158713	1.2418042715755695	0.0013061200840626108	20.0	0.75
3.5094655952549707	1.2526099185236133	0.0014368930325593383	20.0	0.75
3.6655131714985014	1.2888819819369137	0.0016547611531819897	20.0	0.75
3.741098390577862	1.3022426750497145	0.001769533995675825	20.0	0.75
3.8151933730201955	1.3403613410594848	0.0019261356260447538	20.0	0.75
3.887871067472071	1.3737206150468455	0.002013387567411238	20.0	0.75
4.0292872294611675	1.4492092434860975	0.002349237002212032	20.0	0.75
4.098171594291523	1.4818769848919726	0.002558089798450743	20.0	0.75
4.232574264974896	1.5600149065088398	0.0035986477699888513	20.0	0.75
4.298196783180153	1.597017013336957	0.0030093769903439824	20.0	0.75
4.362839705274358	1.636699710068454	0.0032301014026532744	20.0	0.75
4.426534294963182	1.664194712059397	0.003331740671763761	20.0	0.75
4.489322237187523	1.702607986957922	0.0036893806593702194	20.0	0.75
4.551245216888275	1.734967545846394	0.0037876888651209415	20.0	0.75
4.612344919006336	1.7594243181436955	0.004007954680579239	20.0	0.75
4.7321578603761685	1.818508414309512	0.004467116514525021	20.0	0.75
4.79094404827451	1.8383547140658778	0.004546089543704064	20.0	0.75
4.849021592177623	1.867549494772518	0.004830363928087975	20.0	0.75
4.906411334555954	1.896767804620339	0.00495124054450992	20.0	0.75
4.963134117879951	1.9183822375301007	0.00536137313723502	20.0	0.75
