x	G	delta_G	rs	theta
0.7482201991773336	0.1405681846932727	0.001509040975220877	3.0	3.5
1.058143566243724	0.2595309019435359	0.01389319142037758	3.0	3.5
1.2959556329926607	0.3437333768771803	0.00246608230289823	3.0	3.5
1.4964403983546672	0.4262870335201613	0.009808606934474247	3.0	3.5
1.6730772090301704	0.5006964043448481	0.0032954949837132553	3.0	3.5
1.832756585749251	0.5584216548805758	0.006480674635518403	3.0	3.5
2.116287132487448	0.6626296882237044	0.04047259794296156	3.0	3.5
2.24465590797615	0.7209243483174389	0.005088615580051351	3.0	3.5
2.3660841408056963	0.7612157409532232	0.009825567239251256	3.0	3.5
2.4815722695575873	0.795234507777723	0.005626981700808813	3.0	3.5
2.5919175187264556	0.9402609269067435	0.19198531702562185	3.0	3.5
2.6977451624257385	0.8658254220335566	0.006515726478103027	3.0	3.5
2.799586683651858	0.9230254330339813	0.15294585464916954	3.0	3.5
2.9928745439682	0.9704822654813169	0.022595939398691017	3.0	3.5
3.0849930527303675	0.9931701983139629	0.00891573254207922	3.0	3.5
3.1744228828047545	0.9968800804214974	0.029136473822916783	3.0	3.5
3.2614141438367352	1.0274710814624448	0.00958380546387232	3.0	3.5
3.3461387862075047	1.3659166164920606	0.07979932154788617	3.0	3.5
3.4287687602982593	1.086452455159499	0.010428695596182725	3.0	3.5
3.5094603846373587	1.0777581508421812	0.01733338175466162	3.0	3.5
3.665513171498502	1.1098584640493998	0.023344324437718764	3.0	3.5
3.7411088118130853	1.1322087004690145	0.012466063344825933	3.0	3.5
3.815188162402584	1.1487879964924732	0.01769861200455303	3.0	3.5
3.887860646236848	1.1411076634353574	0.014930810261407051	3.0	3.5
4.029297650696392	1.1651774555237164	0.014964651992083147	3.0	3.5
4.098171594291523	1.1056458831477032	0.04439812193481261	3.0	3.5
4.232574264974896	1.2169242793044797	0.13529977643598717	3.0	3.5
4.2981967831801535	1.1747222423020496	0.017979840669882216	3.0	3.5
4.362834494656746	1.1275247735451424	0.03194425168385199	3.0	3.5
4.426534294963183	1.190981675940343	0.0202464578149328	3.0	3.5
4.4893274478051355	1.1269295570059814	0.03259488898280773	3.0	3.5
4.551245216888276	1.1821263912097597	0.020765645184315517	3.0	3.5
4.612334497771112	1.1326141501869142	0.030535635868675127	3.0	3.5
4.732168281611393	1.1092871781539015	0.04061248942771326	3.0	3.5
4.790944048274509	1.1487388390520055	0.024041174765766313	3.0	3.5
4.84901638156001	1.1039496429962674	0.04107980059791768	3.0	3.5
4.906416545173565	1.132562644819322	0.026982769584956826	3.0	3.5
4.963128907262338	1.0448647660136245	0.10508143767240759	3.0	3.5
